subdivision,YEAR,JUN,JUL,AUG,SEP,JUN-SEP
COASTAL KARNATAKA,1924,889.6,1515.4,602.7,282.7,3290.5
COASTAL KARNATAKA,1925,1176.4,1117.2,733.7,81.5,3108.7
COASTAL KARNATAKA,1926,686.3,976.4,850.3,258.6,2771.7
COASTAL KARNATAKA,1927,683.4,1313.2,535.8,319.9,2852.3
COASTAL KARNATAKA,1928,844.6,1108.7,836.6,107.4,2897.3
COASTAL KARNATAKA,1929,1361.6,901.3,566.9,265.2,3095
COASTAL KARNATAKA,1930,910.9,706.8,420.8,401.2,2439.7
COASTAL KARNATAKA,1931,673.4,1244,1201.9,255.6,3374.8
COASTAL KARNATAKA,1932,661.5,1072.4,457.2,469.9,2661
COASTAL KARNATAKA,1933,1031.9,1326.6,481.3,502.5,3342.4
COASTAL KARNATAKA,1934,1095.6,827.5,678.2,184.2,2785.3
COASTAL KARNATAKA,1935,674,1168.1,425.5,312.5,2580.2
COASTAL KARNATAKA,1936,1075.6,981.6,562.3,195.6,2815.1
COASTAL KARNATAKA,1937,740.8,1531.7,365.7,274.1,2912.3
COASTAL KARNATAKA,1938,1025.3,950.1,429.9,374,2779.3
COASTAL KARNATAKA,1939,725.7,903.9,631.4,127.3,2388.2
COASTAL KARNATAKA,1940,713.8,1155.7,1247.4,100.4,3217.3
COASTAL KARNATAKA,1941,869.7,589.8,561.6,224.9,2246
COASTAL KARNATAKA,1942,1104.8,1338.3,540.3,189.5,3172.8
COASTAL KARNATAKA,1943,941.8,994.4,314.5,461.5,2712.2
COASTAL KARNATAKA,1944,777.8,1204,451.2,61.6,2494.5
COASTAL KARNATAKA,1945,824.7,1296.1,493.2,294.7,2908.7
COASTAL KARNATAKA,1946,1227,1001.2,1086.6,231.5,3546.3
COASTAL KARNATAKA,1947,630.6,1247.9,899.5,389.5,3167.3
COASTAL KARNATAKA,1948,848.8,1102.9,973.2,301.3,3226.2
COASTAL KARNATAKA,1949,691.6,1157.1,585.4,438,2872.1
COASTAL KARNATAKA,1950,801.6,1506.7,456.1,716.5,3481
COASTAL KARNATAKA,1951,940.2,1083.4,441.1,268.9,2733.6
COASTAL KARNATAKA,1952,912.1,816.6,631.4,54.7,2414.8
COASTAL KARNATAKA,1953,666.2,1630.1,633.6,160,3089.9
COASTAL KARNATAKA,1954,1034.4,1357.4,688.7,421.8,3502.2
COASTAL KARNATAKA,1955,962.7,639.3,702.2,458.2,2762.4
COASTAL KARNATAKA,1956,1001,1155.8,520,267.6,2944.5
COASTAL KARNATAKA,1957,755.8,1101.1,703.9,98,2658.7
COASTAL KARNATAKA,1958,1031.4,1253.7,705.8,296.9,3287.9
COASTAL KARNATAKA,1959,994.4,1727,704.1,521.6,3947.1
COASTAL KARNATAKA,1960,790.6,1053.2,510.5,450.5,2804.7
COASTAL KARNATAKA,1961,1013,1884.9,936.3,702.8,4536.9
COASTAL KARNATAKA,1962,405.4,1307.9,1080.9,413.5,3207.7
COASTAL KARNATAKA,1963,682.3,887.6,1013.8,181,2764.7
COASTAL KARNATAKA,1964,631.7,864,978.1,363.9,2837.8
COASTAL KARNATAKA,1965,797.8,1002.5,577.2,196.8,2574.2
COASTAL KARNATAKA,1966,577.9,1122.4,278.3,299.6,2278.2
COASTAL KARNATAKA,1967,658.7,1368.5,673.4,237.1,2937.8
COASTAL KARNATAKA,1968,826.6,1550.5,456.3,304.9,3138.3
COASTAL KARNATAKA,1969,704.8,1253.9,488.3,542.7,2989.6
COASTAL KARNATAKA,1970,843.7,1259.2,1130.5,328.7,3562.2
COASTAL KARNATAKA,1971,1113.2,1017,532.6,215.6,2878.4
COASTAL KARNATAKA,1972,716.9,1068.8,522.9,131.2,2439.8
COASTAL KARNATAKA,1973,765.5,982.1,915.9,178.5,2842
COASTAL KARNATAKA,1974,474.7,1465.9,741.7,361.8,3044.1
COASTAL KARNATAKA,1975,1327.8,1095.5,958.6,537.1,3919.1
COASTAL KARNATAKA,1976,492.7,1187.1,644.4,346.3,2670.5
COASTAL KARNATAKA,1977,855.7,1290.3,441.1,266.5,2853.6
COASTAL KARNATAKA,1978,1212.6,1222.5,745.4,206.7,3387.2
COASTAL KARNATAKA,1979,735.3,962.7,619.4,238.6,2556
COASTAL KARNATAKA,1980,1193.3,1057.7,1004.7,199.5,3455.2
COASTAL KARNATAKA,1981,1013.7,1049.3,1187.4,340.7,3591
COASTAL KARNATAKA,1982,808.6,1258.7,1579.1,151.8,3798.2
COASTAL KARNATAKA,1983,712.6,1160.4,1231.8,596.5,3701.5
COASTAL KARNATAKA,1984,1110.2,1084.1,613.6,196.8,3004.6
COASTAL KARNATAKA,1985,977.9,668.5,844.3,130.6,2621.3
COASTAL KARNATAKA,1986,976.5,723.3,808.9,176.3,2685
COASTAL KARNATAKA,1987,728.3,704.5,715.6,180.6,2329
COASTAL KARNATAKA,1988,689.3,1295.8,832.6,451.9,3269.5
COASTAL KARNATAKA,1989,982.5,914.4,829.3,234.7,2960.9
COASTAL KARNATAKA,1990,997,1110.8,1087,265.4,3460.2
COASTAL KARNATAKA,1991,937.8,1501.7,895.7,79.1,3414.3
COASTAL KARNATAKA,1992,882.5,1084.9,1099.7,353.5,3420.6
COASTAL KARNATAKA,1993,589.9,1391,735.4,213.1,2929.3
COASTAL KARNATAKA,1994,1224.4,1752.8,903.4,266.6,4147.2
COASTAL KARNATAKA,1995,541.4,1375.7,685.1,346.2,2948.4
COASTAL KARNATAKA,1996,787,1116.7,615,288.9,2807.6
COASTAL KARNATAKA,1997,815.8,1494.1,1140.5,116.8,3567.3
COASTAL KARNATAKA,1998,967.5,1089.6,633.9,572.8,3263.7
COASTAL KARNATAKA,1999,854.1,1527.7,519.8,186.5,3088.1
COASTAL KARNATAKA,2000,966.8,915.6,741.7,279.2,2903.3
COASTAL KARNATAKA,2001,930,926.9,654.4,151.8,2663
COASTAL KARNATAKA,2002,764.5,545.7,731.3,163.5,2205
COASTAL KARNATAKA,2003,972.6,970.6,635,235.2,2813.4
COASTAL KARNATAKA,2004,805.8,718.7,874.4,153.6,2552.5
COASTAL KARNATAKA,2005,818.3,1184.5,686.3,450.5,3139.6
COASTAL KARNATAKA,2006,798.5,1098.1,853.3,404.1,3154
COASTAL KARNATAKA,2007,953.8,993.6,970,614.3,3531.7
COASTAL KARNATAKA,2008,850,677,879.4,382.5,2789
COASTAL KARNATAKA,2009,450.3,1768.9,486.1,530.7,3236.1
COASTAL KARNATAKA,2010,682.7,1200.8,638.6,468.4,2990.5
COASTAL KARNATAKA,2011,1018.6,1078.9,860.8,546.7,3505
COASTAL KARNATAKA,2012,677.2,752.7,1030,382.2,2842.1
COASTAL KARNATAKA,2013,941.1,1509.8,652.3,326.4,3429.6
COASTAL KARNATAKA,2014,447.3,1160,977.8,343.3,2928.5
COASTAL KARNATAKA,2015,671,734.4,485.7,227.9,2119
COASTAL KARNATAKA,2016,963.1,763.1,471.3,225.9,2423.5
COASTAL KARNATAKA,2017,831.4,820.1,625.3,316.5,2593.3
COASTAL KARNATAKA,2018,1011.2,1034.6,925.1,89.3,3060.2
COASTAL KARNATAKA,2019,578.5,1196.6,1375.8,636.9,3787.7
COASTAL KARNATAKA,2020,788.3,973.3,1147.4,772.9,3681.9
COASTAL KARNATAKA,2021,764.3,1032.4,495.8,508.4,2800.9
NORTH INTERIOR KARNATAKA,1901,120.5,151.9,115.1,128.8,516.4
NORTH INTERIOR KARNATAKA,1902,111.3,83.2,78.1,146.7,419.3
NORTH INTERIOR KARNATAKA,1903,102.8,209.4,146.4,189.3,647.9
NORTH INTERIOR KARNATAKA,1904,120.6,91.6,48.5,165.1,425.8
NORTH INTERIOR KARNATAKA,1905,99.6,60.1,139.2,42.2,341.1
NORTH INTERIOR KARNATAKA,1906,142,120.3,182.1,116,560.3
NORTH INTERIOR KARNATAKA,1907,90.6,155.1,185.2,165.7,596.7
NORTH INTERIOR KARNATAKA,1908,62.6,154.9,86.1,232.7,536.3
NORTH INTERIOR KARNATAKA,1909,110.2,140.4,175.6,106.2,532.5
NORTH INTERIOR KARNATAKA,1910,78.2,127.9,195.5,186.3,587.8
NORTH INTERIOR KARNATAKA,1911,87.6,151.5,71.6,67.4,378.1
NORTH INTERIOR KARNATAKA,1912,43.7,226.2,158,104.4,532.3
NORTH INTERIOR KARNATAKA,1913,104,150.9,45,89.3,389.2
NORTH INTERIOR KARNATAKA,1914,74.4,220.9,237.1,152.1,684.5
NORTH INTERIOR KARNATAKA,1915,107.2,150.1,57.8,173.6,488.7
NORTH INTERIOR KARNATAKA,1916,97.4,234,82.4,190.8,604.6
NORTH INTERIOR KARNATAKA,1917,117,77.8,164.2,192.6,551.5
NORTH INTERIOR KARNATAKA,1918,43.3,37,61.2,150.8,292.3
NORTH INTERIOR KARNATAKA,1919,124.2,72.7,41,228.5,466.3
NORTH INTERIOR KARNATAKA,1920,75.3,82.6,56.5,139.5,353.9
NORTH INTERIOR KARNATAKA,1921,63.5,158.2,41.7,49.4,312.7
NORTH INTERIOR KARNATAKA,1922,70.7,108.1,40.4,35.9,255.1
NORTH INTERIOR KARNATAKA,1923,38.2,229.4,64.4,163.1,495.1
NORTH INTERIOR KARNATAKA,1924,68.3,120.4,117.9,155.1,461.7
NORTH INTERIOR KARNATAKA,1925,74.1,113.7,77.5,108.7,373.9
NORTH INTERIOR KARNATAKA,1926,65.5,123,138.4,161.7,488.6
NORTH INTERIOR KARNATAKA,1927,123.9,161,54.3,184.7,523.9
NORTH INTERIOR KARNATAKA,1928,153.6,130.2,73.4,210.7,567.8
NORTH INTERIOR KARNATAKA,1929,105.6,67.4,33,167.2,373.2
NORTH INTERIOR KARNATAKA,1930,94.1,61,61.1,189.4,405.6
NORTH INTERIOR KARNATAKA,1931,114.1,134.9,70.1,195.1,514.2
NORTH INTERIOR KARNATAKA,1932,49.9,165.3,160.4,113.9,489.5
NORTH INTERIOR KARNATAKA,1933,113.2,131.6,158.9,149.3,553.1
NORTH INTERIOR KARNATAKA,1934,70.8,212.3,98.9,67.5,449.5
NORTH INTERIOR KARNATAKA,1935,120.8,106.8,204.3,80.5,512.4
NORTH INTERIOR KARNATAKA,1936,101.5,62.7,59.5,136.4,360.1
NORTH INTERIOR KARNATAKA,1937,54.3,124.8,36.6,109.6,325.3
NORTH INTERIOR KARNATAKA,1938,119,142.1,190.3,200.8,652.3
NORTH INTERIOR KARNATAKA,1939,87.9,113.2,157.8,115.8,474.6
NORTH INTERIOR KARNATAKA,1940,122.7,118.3,138,111.9,491
NORTH INTERIOR KARNATAKA,1941,64.7,106.2,80.3,164.6,415.8
NORTH INTERIOR KARNATAKA,1942,138.5,111.7,143.7,57.4,451.3
NORTH INTERIOR KARNATAKA,1943,115.6,128.8,71.8,200.9,517.2
NORTH INTERIOR KARNATAKA,1944,92.5,174.6,28,140.5,435.7
NORTH INTERIOR KARNATAKA,1945,69.7,191.9,95.7,92.8,450.1
NORTH INTERIOR KARNATAKA,1946,106.7,135,127.9,146.2,515.7
NORTH INTERIOR KARNATAKA,1947,102.9,175.5,217,161.3,656.7
NORTH INTERIOR KARNATAKA,1948,72.6,110.3,147.3,155.9,486
NORTH INTERIOR KARNATAKA,1949,82.5,114.1,100.5,265.4,562.6
NORTH INTERIOR KARNATAKA,1950,94.9,122.6,120.8,180.4,518.7
NORTH INTERIOR KARNATAKA,1951,117.5,179,64.8,149,510.4
NORTH INTERIOR KARNATAKA,1952,52.9,132,64.7,85.2,334.8
NORTH INTERIOR KARNATAKA,1953,127.8,192.4,91.6,186.2,597.9
NORTH INTERIOR KARNATAKA,1954,80.1,216.4,152.6,78.2,527.4
NORTH INTERIOR KARNATAKA,1955,128.7,140.7,223.3,197.2,690
NORTH INTERIOR KARNATAKA,1956,96.8,314.1,117.9,144.9,673.7
NORTH INTERIOR KARNATAKA,1957,115.4,146.6,188.8,87.8,538.6
NORTH INTERIOR KARNATAKA,1958,55.2,174.8,179.7,71.2,480.9
NORTH INTERIOR KARNATAKA,1959,163.2,155.1,90.6,148.8,557.7
NORTH INTERIOR KARNATAKA,1960,86.8,96.4,29.4,313.9,526.5
NORTH INTERIOR KARNATAKA,1961,99.9,245.4,78.4,33.1,456.9
NORTH INTERIOR KARNATAKA,1962,82.1,140.1,144.7,165.7,532.6
NORTH INTERIOR KARNATAKA,1963,113.1,73.9,195.5,63,445.4
NORTH INTERIOR KARNATAKA,1964,97.6,211.7,129.2,289.1,727.6
NORTH INTERIOR KARNATAKA,1965,110.4,185.8,120,150.1,566.3
NORTH INTERIOR KARNATAKA,1966,68.9,145.5,80.7,160.6,455.8
NORTH INTERIOR KARNATAKA,1967,74.1,187.1,72.5,141.9,475.6
NORTH INTERIOR KARNATAKA,1968,92.4,162.3,47.6,202.5,504.8
NORTH INTERIOR KARNATAKA,1969,89.7,151.4,159.1,125.1,525.4
NORTH INTERIOR KARNATAKA,1970,80.3,131.4,200.6,173.1,585.5
NORTH INTERIOR KARNATAKA,1971,102.4,53.8,120.2,110.1,386.5
NORTH INTERIOR KARNATAKA,1972,79.5,100.7,40.7,125.6,346.5
NORTH INTERIOR KARNATAKA,1973,136.1,101.4,154.8,100.6,493
NORTH INTERIOR KARNATAKA,1974,93.5,99.5,91.6,237.4,522
NORTH INTERIOR KARNATAKA,1975,104.4,237.8,109,216.2,667.4
NORTH INTERIOR KARNATAKA,1976,82.5,131.9,148.7,73.6,436.6
NORTH INTERIOR KARNATAKA,1977,170.5,144.6,136.1,69.5,520.7
NORTH INTERIOR KARNATAKA,1978,102.1,166.1,161.1,204.5,633.8
NORTH INTERIOR KARNATAKA,1979,142.2,124.2,168.3,290.9,725.6
NORTH INTERIOR KARNATAKA,1980,149.1,126,171.6,125.9,572.5
NORTH INTERIOR KARNATAKA,1981,161.1,127.2,152.2,285,725.4
NORTH INTERIOR KARNATAKA,1982,87.1,163.6,83.2,144.7,478.6
NORTH INTERIOR KARNATAKA,1983,165.5,135,168.5,197.6,666.6
NORTH INTERIOR KARNATAKA,1984,63.9,217.5,62.1,126.8,470.3
NORTH INTERIOR KARNATAKA,1985,86.5,109.9,67.7,75.9,340
NORTH INTERIOR KARNATAKA,1986,125.3,76.1,130.1,114,445.5
NORTH INTERIOR KARNATAKA,1987,124.1,83.1,164,108.9,480
NORTH INTERIOR KARNATAKA,1988,77.4,171.4,220.3,216.4,685.5
NORTH INTERIOR KARNATAKA,1989,102.3,200.9,64.1,203.7,571
NORTH INTERIOR KARNATAKA,1990,130.6,96.4,170.8,64,461.9
NORTH INTERIOR KARNATAKA,1991,236.7,155,96.8,68.2,556.7
NORTH INTERIOR KARNATAKA,1992,108.4,99.6,121.4,86,415.4
NORTH INTERIOR KARNATAKA,1993,69.5,135.6,129.2,94.3,428.6
NORTH INTERIOR KARNATAKA,1994,101.7,145.2,95.5,38.3,380.6
NORTH INTERIOR KARNATAKA,1995,75.1,141.1,95.7,104.3,416.3
NORTH INTERIOR KARNATAKA,1996,138.1,98.8,165.5,199.3,601.6
NORTH INTERIOR KARNATAKA,1997,213.3,273,290.1,76.7,853
NORTH INTERIOR KARNATAKA,1998,107.7,140.7,155,222.9,626.2
NORTH INTERIOR KARNATAKA,1999,93.2,130.8,89.5,98,411.5
NORTH INTERIOR KARNATAKA,2000,107.7,127.2,164.9,134.5,534.3
NORTH INTERIOR KARNATAKA,2001,61.1,62.4,109.2,187.2,419.9
NORTH INTERIOR KARNATAKA,2002,108.6,54.8,118.8,52.3,334.5
NORTH INTERIOR KARNATAKA,2003,65.7,93.7,103.7,65.1,328.2
NORTH INTERIOR KARNATAKA,2004,105.5,111,91.3,135.5,443.4
NORTH INTERIOR KARNATAKA,2005,98.4,219.9,123.9,160.3,602.6
NORTH INTERIOR KARNATAKA,2006,130.5,114.4,89.6,136.7,471.3
NORTH INTERIOR KARNATAKA,2007,215.6,116.6,142.3,205.9,680.5
NORTH INTERIOR KARNATAKA,2008,71.5,80.6,146.6,152.7,451.4
NORTH INTERIOR KARNATAKA,2009,112.3,136,135.6,216.5,600.4
NORTH INTERIOR KARNATAKA,2010,110.6,194,208.1,119.7,632.3
NORTH INTERIOR KARNATAKA,2011,100.1,149.4,150.9,68.1,468.6
NORTH INTERIOR KARNATAKA,2012,60.4,114.7,105.9,79.6,360.5
NORTH INTERIOR KARNATAKA,2013,94.8,169.1,79.1,190.7,533.6
NORTH INTERIOR KARNATAKA,2014,49,151,213.5,93,506.5
NORTH INTERIOR KARNATAKA,2015,94.5,40.9,78.8,140.2,354.4
NORTH INTERIOR KARNATAKA,2016,136.8,162.6,70,155,524.3
NORTH INTERIOR KARNATAKA,2017,131.3,76.8,105.8,206.6,520.5
NORTH INTERIOR KARNATAKA,2018,107.8,89.4,89.5,69.8,356.6
NORTH INTERIOR KARNATAKA,2019,108.5,131.3,207.8,163.9,611.5
NORTH INTERIOR KARNATAKA,2020,138.5,203.2,170.7,227.3,739.7
NORTH INTERIOR KARNATAKA,2021,165.2,192.6,112.6,132.6,603.1
SOUTH INTERIOR KARNATAKA,1901,106.4,209.7,109,141.5,566.6
SOUTH INTERIOR KARNATAKA,1902,92.2,210,82,138.1,522.3
SOUTH INTERIOR KARNATAKA,1903,129.6,284.5,156.3,197.4,767.8
SOUTH INTERIOR KARNATAKA,1904,167.9,196.7,73,89.7,527.3
SOUTH INTERIOR KARNATAKA,1905,95.4,147.8,140.4,43,426.7
SOUTH INTERIOR KARNATAKA,1906,116.2,211.5,258.1,109.2,694.9
SOUTH INTERIOR KARNATAKA,1907,137.2,231.3,219.2,146.7,734.5
SOUTH INTERIOR KARNATAKA,1908,91.8,263.7,117.8,87.7,561.1
SOUTH INTERIOR KARNATAKA,1909,139,245.3,190.5,108.3,683.2
SOUTH INTERIOR KARNATAKA,1910,124.5,253.5,232.8,123.1,734
SOUTH INTERIOR KARNATAKA,1911,174.6,225.3,83.6,62.6,546.1
SOUTH INTERIOR KARNATAKA,1912,133,291.6,181.8,175.9,782.3
SOUTH INTERIOR KARNATAKA,1913,123.8,257.3,88.5,149.9,619.4
SOUTH INTERIOR KARNATAKA,1914,69.6,309.5,152.7,107.3,639
SOUTH INTERIOR KARNATAKA,1915,223.1,184.5,75.5,184.7,667.8
SOUTH INTERIOR KARNATAKA,1916,184.1,189.2,204,145.7,723
SOUTH INTERIOR KARNATAKA,1917,163.5,104.4,170.9,275.9,714.7
SOUTH INTERIOR KARNATAKA,1918,69,47.5,102.6,98.4,317.5
SOUTH INTERIOR KARNATAKA,1919,152.5,167.3,108,224.5,652.3
SOUTH INTERIOR KARNATAKA,1920,125,241,92,128.1,586.1
SOUTH INTERIOR KARNATAKA,1921,114.8,217.5,169.5,77.5,579.2
SOUTH INTERIOR KARNATAKA,1922,99.6,186.3,114.8,52.9,453.6
SOUTH INTERIOR KARNATAKA,1923,84.3,408.1,207.4,100.9,800.8
SOUTH INTERIOR KARNATAKA,1924,125.8,461.1,146.8,135.7,869.4
SOUTH INTERIOR KARNATAKA,1925,143,221.1,132.6,114.7,611.4
SOUTH INTERIOR KARNATAKA,1926,89.1,234.3,174.1,166.8,664.3
SOUTH INTERIOR KARNATAKA,1927,113.6,249,118.1,186.1,666.7
SOUTH INTERIOR KARNATAKA,1928,112,189.5,161.4,37.6,500.5
SOUTH INTERIOR KARNATAKA,1929,149.6,178.7,88.8,185.8,602.9
SOUTH INTERIOR KARNATAKA,1930,126.9,117.1,85.4,148.9,478.3
SOUTH INTERIOR KARNATAKA,1931,116.7,188.3,245.9,144.5,695.3
SOUTH INTERIOR KARNATAKA,1932,72.7,262.9,265.2,116.4,717.1
SOUTH INTERIOR KARNATAKA,1933,139.5,216.2,241.6,194.4,791.7
SOUTH INTERIOR KARNATAKA,1934,149.4,158.4,137.3,27.7,472.9
SOUTH INTERIOR KARNATAKA,1935,121.7,210.8,196.3,105.9,634.8
SOUTH INTERIOR KARNATAKA,1936,184.7,155.8,111.3,176.5,628.3
SOUTH INTERIOR KARNATAKA,1937,100,233,77.8,121.4,532.2
SOUTH INTERIOR KARNATAKA,1938,144.6,153.1,235.8,177.5,710.9
SOUTH INTERIOR KARNATAKA,1939,91.5,184.8,197.4,114.5,588.2
SOUTH INTERIOR KARNATAKA,1940,177.8,203.2,188.1,80,649.1
SOUTH INTERIOR KARNATAKA,1941,155,186.6,154.3,129,624.8
SOUTH INTERIOR KARNATAKA,1942,164,247.3,145.8,77.3,634.3
SOUTH INTERIOR KARNATAKA,1943,88.4,243.1,67.6,136.5,535.7
SOUTH INTERIOR KARNATAKA,1944,100.2,275,81.9,127.1,584.2
SOUTH INTERIOR KARNATAKA,1945,79.9,261.2,109.5,72.9,523.5
SOUTH INTERIOR KARNATAKA,1946,146.7,201.6,255.5,169.1,772.8
SOUTH INTERIOR KARNATAKA,1947,83.6,239.1,236,138.6,697.3
SOUTH INTERIOR KARNATAKA,1948,135.4,188.3,254.9,61.2,639.9
SOUTH INTERIOR KARNATAKA,1949,82.6,180,164.8,107.9,535.2
SOUTH INTERIOR KARNATAKA,1950,90.7,269.1,148.1,154,662
SOUTH INTERIOR KARNATAKA,1951,111.7,206.5,89.7,179.8,587.7
SOUTH INTERIOR KARNATAKA,1952,105.6,175.4,155.7,66.4,503.1
SOUTH INTERIOR KARNATAKA,1953,164.3,366.9,191.2,112.6,835
SOUTH INTERIOR KARNATAKA,1954,138.3,296.3,174.1,56.4,665.2
SOUTH INTERIOR KARNATAKA,1955,134.9,87.8,149.9,200.1,572.6
SOUTH INTERIOR KARNATAKA,1956,209.6,250.5,135.4,119.9,715.5
SOUTH INTERIOR KARNATAKA,1957,173.8,241.2,146.7,47.1,608.9
SOUTH INTERIOR KARNATAKA,1958,162.3,340.1,201,122.9,826.3
SOUTH INTERIOR KARNATAKA,1959,255.2,424.7,170.4,216.2,1066.5
SOUTH INTERIOR KARNATAKA,1960,119.6,253.6,124,161.6,658.7
SOUTH INTERIOR KARNATAKA,1961,195.3,492.5,212.5,93.1,993.5
SOUTH INTERIOR KARNATAKA,1962,64.8,310.5,268.1,148.6,791.9
SOUTH INTERIOR KARNATAKA,1963,108.1,197.7,232.1,92.1,630
SOUTH INTERIOR KARNATAKA,1964,121.9,280.5,304.8,180.1,887.2
SOUTH INTERIOR KARNATAKA,1965,130.1,245.2,141.6,81.6,598.6
SOUTH INTERIOR KARNATAKA,1966,82.5,255.8,90.1,190.4,618.7
SOUTH INTERIOR KARNATAKA,1967,135.7,349.7,157.3,57.5,700.2
SOUTH INTERIOR KARNATAKA,1968,121.7,284,125.2,208.5,739.4
SOUTH INTERIOR KARNATAKA,1969,100.6,289,215.7,103.6,708.9
SOUTH INTERIOR KARNATAKA,1970,99.9,211.1,207.7,129.5,648.2
SOUTH INTERIOR KARNATAKA,1971,203.6,174.5,178.4,161.7,718.1
SOUTH INTERIOR KARNATAKA,1972,153.5,214.3,96.6,174,638.4
SOUTH INTERIOR KARNATAKA,1973,210.7,232.1,219.4,118.6,780.8
SOUTH INTERIOR KARNATAKA,1974,70.9,281.3,166,234.1,752.3
SOUTH INTERIOR KARNATAKA,1975,224.9,258.4,254.4,222.7,960.4
SOUTH INTERIOR KARNATAKA,1976,63.9,203.7,146.4,86.3,500.3
SOUTH INTERIOR KARNATAKA,1977,168,227.4,135.5,165,695.9
SOUTH INTERIOR KARNATAKA,1978,187.1,282.7,231,157.8,858.5
SOUTH INTERIOR KARNATAKA,1979,191.9,188.1,207.1,218.7,805.8
SOUTH INTERIOR KARNATAKA,1980,226,287,178.5,159.3,850.7
SOUTH INTERIOR KARNATAKA,1981,136.5,189.1,300.6,254.3,880.5
SOUTH INTERIOR KARNATAKA,1982,149.4,210.1,232.3,128.4,720.2
SOUTH INTERIOR KARNATAKA,1983,214.9,206,260.2,184.8,866
SOUTH INTERIOR KARNATAKA,1984,197.2,258.8,122.2,168,746.1
SOUTH INTERIOR KARNATAKA,1985,193.6,139.5,172.9,140.4,646.5
SOUTH INTERIOR KARNATAKA,1986,210,150.3,209.9,175.3,745.5
SOUTH INTERIOR KARNATAKA,1987,135.4,115.6,151.2,139.4,541.6
SOUTH INTERIOR KARNATAKA,1988,67.8,275.3,250.1,199.2,792.4
SOUTH INTERIOR KARNATAKA,1989,145.4,285.2,134,150.1,714.7
SOUTH INTERIOR KARNATAKA,1990,129.3,148.1,192.6,59.2,529.3
SOUTH INTERIOR KARNATAKA,1991,246.8,262.4,163.9,115.1,788.2
SOUTH INTERIOR KARNATAKA,1992,270.3,203.8,216.9,146.4,837.4
SOUTH INTERIOR KARNATAKA,1993,150.1,208,189.2,104.8,652.1
SOUTH INTERIOR KARNATAKA,1994,185.6,337.8,132.5,97.4,753.2
SOUTH INTERIOR KARNATAKA,1995,89.2,260,185.5,137.5,672.3
SOUTH INTERIOR KARNATAKA,1996,204.1,187.4,187,188.1,766.6
SOUTH INTERIOR KARNATAKA,1997,175.8,250.8,223,100.7,750.3
SOUTH INTERIOR KARNATAKA,1998,157,280.3,206.8,175.5,819.6
SOUTH INTERIOR KARNATAKA,1999,128.8,259.4,139.7,110.4,638.4
SOUTH INTERIOR KARNATAKA,2000,168,201.8,300.1,184.2,854.2
SOUTH INTERIOR KARNATAKA,2001,127.9,169.5,152.1,189.6,639.1
SOUTH INTERIOR KARNATAKA,2002,132.6,92.7,155.7,75.1,456.1
SOUTH INTERIOR KARNATAKA,2003,118.2,163.5,152,51.3,485
SOUTH INTERIOR KARNATAKA,2004,191.7,184.8,200.4,120.3,697.2
SOUTH INTERIOR KARNATAKA,2005,144.4,347,242.2,148.7,882.3
SOUTH INTERIOR KARNATAKA,2006,185.3,228,174.3,113.5,701.2
SOUTH INTERIOR KARNATAKA,2007,224.7,278.1,256.1,204.4,963.3
SOUTH INTERIOR KARNATAKA,2008,149,203.1,269.3,138.5,760
SOUTH INTERIOR KARNATAKA,2009,104.4,335.6,159.6,257.3,856.9
SOUTH INTERIOR KARNATAKA,2010,132.4,235.1,227.7,151.1,746.3
SOUTH INTERIOR KARNATAKA,2011,177.4,203.8,199.2,110,690.4
SOUTH INTERIOR KARNATAKA,2012,80.4,144,236.1,98.1,558.6
SOUTH INTERIOR KARNATAKA,2013,187.7,341.2,157.7,186.5,873.2
SOUTH INTERIOR KARNATAKA,2014,103.6,265,250.9,154.5,774
SOUTH INTERIOR KARNATAKA,2015,181.6,111.7,131.8,147.4,572.5
SOUTH INTERIOR KARNATAKA,2016,172.2,196.5,85.9,62.8,517.4
SOUTH INTERIOR KARNATAKA,2017,107.6,125.9,181.4,250.3,665.2
SOUTH INTERIOR KARNATAKA,2018,181.2,197.5,200.2,106.7,685.6
SOUTH INTERIOR KARNATAKA,2019,102.1,166.3,360.1,210.6,839.1
SOUTH INTERIOR KARNATAKA,2020,145.6,207,235.5,228,816.1
SOUTH INTERIOR KARNATAKA,2021,165.9,269.5,150.9,115.4,701.7
KERALA & MAHE,1901,824.6,743,357.5,197.7,2122.8
KERALA & MAHE,1902,390.9,1205,315.8,491.6,2403.4
KERALA & MAHE,1903,558.6,1022.5,420.2,341.8,2343
KERALA & MAHE,1904,1098.2,725.5,351.8,222.7,2398.2
KERALA & MAHE,1905,850.2,520.5,293.6,217.2,1881.5
KERALA & MAHE,1906,414.9,954.2,442.8,131.2,1943.1
KERALA & MAHE,1907,770.9,760.4,981.5,224.9,2737.8
KERALA & MAHE,1908,592.6,902.2,352.8,175.9,2023.5
KERALA & MAHE,1909,704.7,782.3,258,195.4,1940.4
KERALA & MAHE,1910,680,484.1,473.7,248.6,1886.5
KERALA & MAHE,1911,990,705.3,178.6,60.2,1934
KERALA & MAHE,1912,948.2,833.6,534.4,136.8,2453
KERALA & MAHE,1913,541.7,763.2,247.2,176.9,1729
KERALA & MAHE,1914,565.3,857.6,402.2,241,2066.1
KERALA & MAHE,1915,696,775.5,298.8,396.6,2166.9
